BOR;AN;FI;GRP;RS;FI_ET;RS_ET;FI_EJ
STB;2014;620002154;14;INSTITUT ALBERT CALMETTE A CAMIERS;620010249;HOPITAL DE JOUR AUCHY LES HESDIN IDAC;620112607
STB;2014;620002154;14;INSTITUT ALBERT CALMETTE A CAMIERS;620028597;IDAC CAMIERS -SITE DE DESVRES-;620112607
STB;2014;620003202;04;CH ARROND DE MONTREUIL;620004119;HJ ADULTES ETAPLES CH MONTREUIL;620103432
STB;2014;620003202;04;CH ARROND DE MONTREUIL;620024398;HOPITAL DE JOUR DE FRUGES;620103432
STB;2014;620003202;04;CH ARROND DE MONTREUIL;620114686;CMP ADULTES MONTREUIL 62G05;620103432
STB;2014;620003202;04;CH ARROND DE MONTREUIL;620119941;HJ PSY AD CAMPAGNE CH ARROND MONTREUIL;620103432
STB;2014;620003202;04;CH ARROND DE MONTREUIL;620119958;HJ PSY ADULT BERCK CH ARROND MONTREUIL;620103432
STB;2014;620003350;09;POLYCLINIQUE RIAUMONT DE LIEVIN;620116558;USLD  POLYCLINIQUE DE LIEVIN;620001834
STB;2014;620003376;09;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;;;620001834
STB;2014;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620025395;CATTP LENS CH LENS;620100685
STB;2014;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620025403;HJ PSY INFANTO-JUV CH LENS;620100685
STB;2014;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620026252;CENTRE DE SANTE MENTALE -JB PUSSIN-;620100685
STB;2014;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620108365;HJ PSY ADULTES D'AVION - CH LENS;620100685
STB;2014;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620114546;CMP ADULTES AVION CH LENS;620100685
STB;2014;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620114934;CMP ENFANTS LENS-AVION CH LENS;620100685
STB;2014;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620115246;CMP ADULTES LENS CH LENS;620100685
STB;2014;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620115253;CMP ENFANTS BULLY-LIEVIN CH LENS;620100685
STB;2014;620003822;09;ETAB HOPALE - CENTRE SAINTE BARBE;;;620003814
STB;2014;620003889;09;SERVICE D'HAD DE LA REGION DE BETHUNE;;;620003848
STB;2014;620006049;09;CLINIQUE CHIRURGICALE DE SAINT-OMER;;;620000331
STB;2014;620010348;09;HOSPITALISATION A DOMICILE CALAIS - SAINT-OMER;;;620018473
STB;2014;620010389;09;HAD SANTELYS ARTOIS TERNOIS;;;590799995
STB;2014;620012948;09;CLINIQUE MAHAUT DE TERMONDE;;;620000265
STB;2014;620013649;09;HAD DU LITTORAL BOULOGNE MONTREUIL;;;620013599
STB;2014;620018143;14;CENTRE DE SOINS PSY  LA PARENTHESE;620020602;CATTP PEDO-PSYCHIAT DAINVILLE CH ARRAS;620100057
STB;2014;620018143;14;CENTRE DE SOINS PSY  LA PARENTHESE;620114462;CMP ENFANTS SAINTPOL CH ARRAS;620100057
STB;2014;620018143;14;CENTRE DE SOINS PSY  LA PARENTHESE;620114520;CMP ADULTES BRIAND CH ARRAS;620100057
STB;2014;620018143;14;CENTRE DE SOINS PSY  LA PARENTHESE;620114538;CMP ADULTES CHURCHILL CH ARRAS;620100057
STB;2014;620024349;15;CLINIQUE DU VIRVAL;;;620024299
STB;2014;620025346;09;POLYCLINIQUE DE LA -CLARENCE-;;;620001834
STB;2014;620025387;15;SAS CLINIQUE PSY DU LITTORAL;;;620025361
STB;2014;620026401;09;HOPALE REEDUCATION-CENTRE ARRAS;;;620024158
STB;2014;620026690;09;GCS CENTRE JOLIOT CURIE;;;620027839
STB;2014;620027664;09;ETABLISSEMENT HOPALE-CENTRE CALVÉ;;;620003814
STB;2014;620100016;03;GROUPE HOSPITALIER HÔPITAUX UNIVERSITAIRE PARIS-ILE-DE-FRANCE OUEST;;;750712184
STB;2014;620100099;09;CLINIQUE BON SECOURS;;;620014779
STB;2014;620100347;15;CLINIQUE PSYCHIATRIQUE LE RYONVAL;;;590039863
STB;2014;620100487;09;CLINIQUE LES ACACIAS;;;620000125
STB;2014;620100495;09;CLINIQUE DE SOINS DE SUITE LES DRAGS;;;620000133
STB;2014;620100735;09;CLINIQUE ANNE D'ARTOIS;;;620000265
STB;2014;620100750;09;CLINIQUE MED CHIR AMBROISE PARE;;;620000273
STB;2014;620100842;09;CRF LES HAUTOIS D'OIGNIES;;;620001834
STB;2014;620101311;09;CLINIQUE DES DEUX CAPS;;;620027763
STB;2014;620101501;09;HOPITAL PRIVE DE BOIS BERNARD;;;620000364
STB;2014;620102053;04;CTRE SOINS SUITE CH BOULOGNE-SUR-MER;;;620103440
STB;2014;620102954;09;UNIT SOINS ET CONVA-LE SURGEON;;;620020859
STB;2014;620105940;09;POLYCLINIQUE DU TERNOIS;;;620000950
STB;2014;620105973;09;CTRE ANTOINE DE SAINT EXUPERY;;;590039863
STB;2014;620105981;09;HOPITAL A DOMICILE REGION DE LENS;;;620000968
STB;2014;620106088;09;CLINIQUE MEDICO-CHIRURGICALE;;;620000976
STB;2014;620106203;09;UNIT SOINS GERONTOLOGIE LA ROSERAIE;;;620020859
STB;2014;620106625;09;MAISON SLD LA MANAIE AUCHEL;;;620020859
STB;2014;620108357;04;USLD MONTREUIL CH. ARROND DE MONTREUIL;;;620103432
STB;2014;620111195;04;USLD CH ARRAS;;;620100057
STB;2014;620112656;04;MAISON DE REPOS MAROEUIL - CH ARRAS;;;620100057
STB;2014;620115402;04;USLD HL HESDIN;;;620100461
STB;2014;620116046;09;CLINIQUE DES 7 VALLEES;;;620002311
STB;2014;620117606;09;MAISON LA MANAIE CONVALESCENCE;;;620020859
STB;2014;620118513;09;CENTRE M.C.O. COTE D'OPALE;;;620002915
STB;2014;630000016;04;CH DU MONT DORE;630791895;UNITÉ DE SOINS DE LONGUE DURÉE;630180032
STB;2014;630000131;09;CLINIQUE MEDICALE CARDIO PNEUMOLOGIE DURTOL;;;630003168
STB;2014;630000149;04;CH ETIENNE CLEMENTEL;;;630780302
STB;2014;630000404;04;CHU G. MONTPIED;;;630780989
STB;2014;630000412;04;CENTRE HOSPITALIER D'AMBERT;630783488;CENTRE DE SOINS LONGUE DUREE  PREBAYLE;630780997
STB;2014;630000420;04;CENTRE HOSPITALIER ISSOIRE PAUL ARDIER;630787026;CTRE SOINS LGUE DUREE ISSOIRE;630781003
STB;2014;630000438;04;CENTRE HOSPITALIER DE RIOM;;;630781011
STB;2014;630000446;04;CENTRE HOSPITALIER DE THIERS;630787059;UNITÉ DE SOINS DE LONGUE DURÉE;630781029
STB;2014;630000487;09;CENTRE DE  REED.FONCT.NOTRE-DAME;;;630781136
STB;2014;630000560;04;CH BILLOM;630788057;USLD CH BILLOM;630781367
STB;2014;630008118;09;HAD CLINIDOM;;;630011153
STB;2014;630010296;09;HAD 63 - SERVICE HAD;;;630001188
STB;2014;630010510;09;SAS clinique des 6 lacs;;;750043994
STB;2014;630010528;09;HAD AURA AUVERGNE;;;630000990
STB;2014;630011211;09;CENTRE REGIONAL BASSE VISION;;;690795331
STB;2014;630011823;09;UGECAM SSR NUTRITION OBESITE;;;870015336
STB;2014;630780179;09;CTRE HOSPITALISATION  DE CHANAT;;;630011534
STB;2014;630780195;15;CENTRE HOSPITALIER STE MARIE DE L'ASSOMPTION;630010635;HJ CMP YOUX MONTJOIE;630786754
STB;2014;630780195;15;CENTRE HOSPITALIER STE MARIE DE L'ASSOMPTION;630010643;CMP CROIX DE NEYRAT;630786754
STB;2014;630780195;15;CENTRE HOSPITALIER STE MARIE DE L'ASSOMPTION;630786226;HJ - CMP -ADELAÏDE BERNARD-;630786754
STB;2014;630780195;15;CENTRE HOSPITALIER STE MARIE DE L'ASSOMPTION;630786234;HJ - CMP VAN GOGH;630786754
STB;2014;630780195;15;CENTRE HOSPITALIER STE MARIE DE L'ASSOMPTION;630787539;CATTP - HJ - CMP ADULTES RIOM;630786754
STB;2014;630780195;15;CENTRE HOSPITALIER STE MARIE DE L'ASSOMPTION;630787802;ATELIER THERAPEUTIQUE MADELEINE GAILLARD;630786754
STB;2014;630780195;15;CENTRE HOSPITALIER STE MARIE DE L'ASSOMPTION;630789576;HJ - CMP INFANTO JUVENILE RIOM;630786754
STB;2014;630780195;15;CENTRE HOSPITALIER STE MARIE DE L'ASSOMPTION;630790434;HJ DES GRAVOUSES;630786754
STB;2014;630780195;15;CENTRE HOSPITALIER STE MARIE DE L'ASSOMPTION;630791309;CMP INFANTO JUVENILE SAINT ELOY;630786754
STB;2014;630780195;15;CENTRE HOSPITALIER STE MARIE DE L'ASSOMPTION;630791325;BATIMENT LAMARTINE;630786754
STB;2014;630780195;15;CENTRE HOSPITALIER STE MARIE DE L'ASSOMPTION;630791358;HJ SAINT FRANCOIS D'ASSISE;630786754
STB;2014;630780211;09;POLE SANTE REPUBLIQUE;;;630000107
STB;2014;630780310;09;Clinique Les Sorbiers;;;630000156
STB;2014;630780369;09;CLINIQUE DE LA PLAINE;;;630000164
STB;2014;630780401;15;CLINIQUE PSYCHIATRIQUE DE L AUZON;;;630000172
STB;2014;630780526;09;ASSO. -LES SAPINS- - CENTRE MEDICAL;;;630009991
STB;2014;630780559;09;MECS TZA NOU UGECAM;;;870015336
STB;2014;630781268;04;CHU ESTAING;;;630780989
STB;2014;630781417;15;CLINIQUE PSYCHIATRIQUE LES QUEYRIAUX;;;630000578
STB;2014;630781433;09;MECS -L'ILE AUX ENFANTS-;;;630000362
STB;2014;630781755;09;CENTRE MEDICAL INFANTILE DE ROMAGNAT;;;630011518
STB;2014;630781771;14;CHU - CMP;;;630780989
STB;2014;630781821;09;Clinique du Grand Pré;630009678;U.S.L.D. CLINIQUE DU GRAND PRÉ;750043994
STB;2014;630781839;09;CLINIQUE LA CHATAIGNERAIE;;;630000826
STB;2014;630783108;09;CLINIQUE DES CHANDIOTS;;;630000867
STB;2014;630783348;09;CTRE REED FONCT M.GANTCHOULA;;;750050916
STB;2014;630783538;04;CHU - HOPITAL NORD;;;630780989
STB;2014;630785756;09;CTRE REEDUCATION FONCT.M.BARBAT;;;630001188
STB;2014;630787034;04;CTRE SOINS DE LGUE DUREE CEBAZAT;;;630780989
STB;2014;630790384;09;CTRE SOINS DE LGUE DUREE - STE MARIE;;;630786754
STB;2014;640000162;04;C.H.I.C. COTE BASQUE - BAYONNE;640791927;EHPAD - USLD CHIC BAYONNE;640780417
STB;2014;640000402;04;CENTRE HOSPITALIER D'ORTHEZ;640791984;EHPAD - USLD CH D'ORTHEZ;640780813
STB;2014;640000410;04;CENTRE HOSPITALIER OLORON;640792016;EHPAD - USLD CH OLORON-STE-MARIE;640780821
STB;2014;640000428;04;HOPITAL LOCAL DE MAULEON;;;640780839
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640015491;HOPITAL DE JOUR ENFANTS;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790739;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790747;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790796;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790812;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790838;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790861;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790879;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790937;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790945;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790952;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790960;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640790986;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640791265;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640791315;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640791711;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640791737;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640791760;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640791786;CENTRE MEDICO-PSYCHOLOGIQUE;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640792933;HOPITAL DE JOUR;640780862
STB;2014;640000436;14;CENTRE HOSPITALIER DES PYRENEES;640792941;HOPITAL DE JOUR;640780862
STB;2014;640000600;04;CENTRE HOSPITALIER DE PAU;640791893;EHPAD - USLD JEAN VIGNALOU CH DE PAU;640781290
STB;2014;640003836;04;EHPAD - CENTRE DE LONG SEJOUR PONTACQ;;;640791976
STB;2014;640005591;09;Clinique Les Jeunes Chênes;;;750043994
STB;2014;640007019;05;SAS CLINIQUE CANTEGRIT;640780458;CLINIQUE CANTEGRIT;640007019
STB;2014;640007019;05;SAS CLINIQUE CANTEGRIT;640780664;POST- CURE MENTALE ARGIA;640007019
STB;2014;640010518;09;CENTRE MEDICAL LEON DIEUDONNE;;;640010468
STB;2014;640013298;09;HAD DU HAUT BEARN ET DE LA SOULE;;;640011508
STB;2014;640015921;04;CH D'OLORON - SITE DE SAINT-PE;;;640780821
STB;2014;640016580;09;CHI DE LA COTE BASQUE - GCS;;;640010658
STB;2014;640016598;09;CAPIO CLINIQUE LAFOURCADE - GCS;;;640010658
STB;2014;640017224;09;CLINIQUE BEAULIEU COLISEE;;;640011839
STB;2014;640017521;15;CATTP DABANTA;;;640790374
STB;2014;640017646;04;CENTRE HOSPITALIER DE SAINT-PALAIS;;;640017638
STB;2014;640780185;09;CTRE. READAP. FONCT. LES EMBRUNS;;;640000089
STB;2014;640780227;09;CTRE DE SOINS ET READAPTATION LA NIVE;;;330056540
STB;2014;640780268;09;CLINIQUE DELAY;;;640000113
STB;2014;640780334;15;CLINIQUE D'AMADE;;;640017893
STB;2014;640780409;15;CLINIQUE MIRAMBEAU;;;640000154
STB;2014;640780433;09;CAPIO CLINIQUE ST-ETIENNE-PAYS BASQUE;;;640012209
STB;2014;640780482;09;CAPIO CLINIQUE LAFOURCADE;;;640012209
STB;2014;640780490;09;POLYCLINIQUE AGUILERA;;;640000212
STB;2014;640780557;09;CENTRE MEDICAL TOKI EDER;;;640000238
STB;2014;640780581;09;CENTRE DE PNEUMOLOGIE LES TERRASSES;;;640000253
STB;2014;640780607;09;ETS DE SOINS DE SUITE  MAISON BASQUE;;;640000261
STB;2014;640780623;09;CENTRE MEDICAL ANNIE ENIA;;;640000287
STB;2014;640780631;09;CENTRE GRANCHER-CYRANO;;;640000295
STB;2014;640780649;09;CENTRE MEDICAL LANDOUZY;;;640000303
STB;2014;640780672;09;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;;;640000337
STB;2014;640780714;09;MRC SAINT VINCENT VILLA CONCHA;;;750720427
STB;2014;640780748;09;POLYCLINIQUE CÔTE BASQUE SUD;;;640000360
STB;2014;640780755;04;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640791901;EHPAD - USLD TRIKALDI CHIC DE BAYONNE;640780417
STB;2014;640780789;09;CAPIO CLINIQUE PAULMY;;;640012209
STB;2014;640780904;09;LE NID BEARNAIS - SSR PEDIATRIQUE;;;750721334
STB;2014;640780938;09;POLYCLINIQUE MARZET;;;640000451
STB;2014;640780946;09;POLYCLINIQUE DE NAVARRE;;;640000469
STB;2014;640780987;09;CLINIQUE D'ORTHEZ;;;640000493
STB;2014;640781225;09;CLINIQUE CARDIOLOGIQUE ARESSY;;;640000568
STB;2014;640781308;09;CLINIQUE PRINCESS;;;640000618
STB;2014;640781340;09;MAISON SAINTE ODILE;;;640000642
STB;2014;640781365;15;Clinique Beau Site;;;750052292
STB;2014;640781399;15;CLINIQUE CHATEAU PREVILLE;;;640000683
STB;2014;640784278;14;SECT PSYCH BELLEVUE;640790762;CENTRE MEDICO-PSYCHOLOGIQUE;640780417
STB;2014;640784278;14;SECT PSYCH BELLEVUE;640790804;CENTRE MEDICO-PSYCHOLOGIQUE;640780417
STB;2014;640784278;14;SECT PSYCH BELLEVUE;640790887;CENTRE MEDICO-PSYCHOLOGIQUE;640780417
STB;2014;640784278;14;SECT PSYCH BELLEVUE;640790895;CENTRE MEDICO-PSYCHOLOGIQUE;640780417
STB;2014;640784278;14;SECT PSYCH BELLEVUE;640790903;CENTRE MEDICO-PSYCHOLOGIQUE;640780417
STB;2014;640784278;14;SECT PSYCH BELLEVUE;640790911;CENTRE MEDICO-PSYCHOLOGIQUE;640780417
STB;2014;640784278;14;SECT PSYCH BELLEVUE;640790929;CENTRE MEDICO-PSYCHOLOGIQUE;640780417
STB;2014;640784278;14;SECT PSYCH BELLEVUE;640791273;CENTRE MEDICO-PSYCHOLOGIQUE;640780417
STB;2014;640786281;04;EHPAD - CENTRE DE LONG SEJOUR DE NAY;;;640791976
STB;2014;640787149;09;C.R.F. EN MILIEU THERMAL - SALIES;;;640001681
STB;2014;640787156;09;CLINIQUE FONDATION LURO;;;640001699
STB;2014;640789426;09;SOINS DE SUITE ET READAPTATION LES ACACIAS;;;640003497
STB;2014;640789624;09;SERVICE DE SOINS DE SUITE DE COULOMME;;;640016614
STB;2014;640789699;09;SANTE SERVICE BAYONNE-HAD;;;640003570
STB;2014;640790150;03;HOPITAL MARIN DE HENDAYE;;;750712184
STB;2014;640792305;09;MAISON  SAINT-ANTOINE;;;640000626
STB;2014;650000045;04;CENTRE HOSPITALIER DE LOURDES;650786635;UNITE SOINS LONGUE DUREE CH LOURDES;650780158
STB;2014;650000052;04;CENTRE HOSPITALIER BAGNERES DE BIGORRE;;;650780166
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;310793583;CENTRE GASTON PHOEBUS HOP LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650001068;CENTRE POST CURE TARBES;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650001456;CMP CATTP BAGNERES HOP LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650001472;HOP JOUR MARBORE TARBES HOP LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650001480;CENTRE ERASME HOPITAUX LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650001506;CMP ENFANTS TARBES HOPITAUX LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650001530;HOP JOUR VIC EN BIGORRE HOP LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650003049;CENTRE POUR ADOLESCENTS;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650003098;CENTRE ESCLARIDE HOP JOUR;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650004344;CENTRE D'ALCOOLOGIE HOP LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650005341;POINT DU SOIR CATTP PIJ TARBES;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650005374;CMP LES TILLEULS PIJ LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650005382;CATTP LA MAISON BLEUE PIJ LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650784234;CENTRE ORCHIDEEE TARBES HOP LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650785959;HOP JOUR NANSOUTY TARBES HOP LANNEMEZA;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650788391;CTRE MARELLE BAGNERES HOP LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650788409;CTRE SWEET HOME LOURDES HOP LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650788417;CTRE LUCIOLES LOURDES HOP LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650788565;USLD HOPITAUX LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650788623;CTRE BEAU SOLEIL HOPITAUX LANNEMEZAN;650780174
STB;2014;650000060;04;CENTRE HOSPITALIER DE LANNEMEZAN;650788631;CTRE B BARRERE TARBES HOP LANNEMEZAN;650780174
STB;2014;650000078;04;HOPITAL  LE MONTAIGU;;;650780190
STB;2014;650000417;04;CENTRE HOSPITALIER DE BIGORRE;;;650783160
STB;2014;650001779;09;HAD BIGORRE;;;650001738
STB;2014;650002579;09;POLYCLINIQUE DE L'ORMEAU SITE ORMEAU PYRENEES;;;650000243
STB;2014;650780141;04;HOPITAL DE L'AYGUEROTE TARBES;650786684;USLD CH DE BIGORRE A  TARBES;650783160
STB;2014;650780182;04;HOP JACQUES FOURCADE VIC EN BOGORRE;650787211;USLD SITE DE VIC CH DE BIGORRE;650783160
STB;2014;650780323;09;MAISON D'ENFANTS DIETETIQUE ET THERMALE de CAPVERN;;;650000128
STB;2014;650780398;09;Etablissement  SSR L'ARBIZON - Groupe MGEN;;;750005068
STB;2014;650780679;09;POLYCLINIQUE DE L'ORMEAU;;;650000243
STB;2014;650780729;15;CLINIQUE MALADIES MENTALES LAMPRE;;;650000276
STB;2014;650780737;15;CLINIQUE MALADIES MENTALES LE PIETAT;;;650000284
STB;2014;650784218;04;CMC HOPITAUX DE LANNEMEZAN;;;650780174
STB;2014;650786668;04;UNITE SOINS LONGUE DUREE CH BAGNERES;;;650780166
STB;2014;660000084;04;CENTRE HOSPITALIER SAINT JEAN;;;660780180
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005059;CENTRE D'ACCUEIL DE DE CRISE 48 HEURES;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005737;HOPITAL DE JOUR LE VERNET;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005778;CMP/CATTP CONFLENT6RIBERAL;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005786;CMP / CATTP CERDAGNE-CAPCIR;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005794;APPARTEMENT THERAPEUTIQUE;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005802;HOPITAL DE JOUR ET CATTP L'OASIS;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005810;HOPITAL DE JOUR J. ALTARRIBA;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005828;CMP / CATTP ARGELES;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005844;APPARTEMENT THERAPEUTIQUE ARGELES;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005851;CMP / CATTP BALZAC;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005869;CENTRE DE JOUR LA RIBAMBELLE CMP/CATTP;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005877;CMP / CATTP PRADES;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005885;CMPEA OSSEJA PIJ NORD;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005893;CMP SERVICE PSY DE L'ADOLESCENT/CATTP;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005901;CMP / CATTP  DE CERET;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005919;CMP PORT-VENDRES;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005927;CMP MODULE ACCUEIL ORIENTATION SANTE;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005935;CMP;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660005943;UNITE D'ACCUEIL MEDICO-PSYCHOLOGIQUE;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009366;CATTP SAILLAGOUSE NORD OUEST SECTEUR 2;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009374;CATTP PRADES NORD OUEST SECTEUR 2;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009382;CATTP CERET SUD SECTEUR 4;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009390;CATTP ARGELES SUD SECTEUR 4;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009408;CATTP MOULIN A VENT PERPIGNAN;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009416;CMP OASIS PERPIGNAN CENTRE URBAIN;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009424;CMP EQUIPE MOBILE WILSON CENTRE URBAIN;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009432;CATTP WILSON PERPIGNAN CENTRE URBAIN;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009440;CATTP PERPIGNAN BALZAC;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009457;CMP ELNE CENTRE PERIURBAIN;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009465;CATTP ELNE;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009473;CATTP PRADES;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009481;CMP FERNAND LEGER PERPIGNAN ADOS;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009499;CATTP LA RIBAMBELLE;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009507;CMP THUIR NORD OUEST 1;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009515;CMP THUIR NORD OUEST 2;660780198
STB;2014;660000092;14;CENTRE HOSPITALIER LEON JEAN GREGORY;660009523;CMP THUIR SUD 4;660780198
